Place_ID X Date,target
0Q2LTOG X 2020-01-27,63.211987
0Q2LTOG X 2020-01-28,37.995697
0Q2LTOG X 2020-01-29,75.37374
0Q2LTOG X 2020-01-30,91.01252
0Q2LTOG X 2020-01-31,124.22643
0Q2LTOG X 2020-02-01,116.29621
0Q2LTOG X 2020-02-02,136.79065
0Q2LTOG X 2020-02-03,65.87637
0Q2LTOG X 2020-02-04,71.587944
0Q2LTOG X 2020-02-05,61.658905
0Q2LTOG X 2020-02-06,64.3159
0Q2LTOG X 2020-02-07,67.80957
0Q2LTOG X 2020-02-08,93.457634
0Q2LTOG X 2020-02-09,84.49621
0Q2LTOG X 2020-02-10,126.72895
0Q2LTOG X 2020-02-11,104.7118
0Q2LTOG X 2020-02-12,66.88142
0Q2LTOG X 2020-02-13,99.60627
0Q2LTOG X 2020-02-14,132.88698
0Q2LTOG X 2020-02-15,64.69794
0Q2LTOG X 2020-02-16,46.80084
0Q2LTOG X 2020-02-17,22.406372
0Q2LTOG X 2020-02-18,10.789736
0Q2LTOG X 2020-02-19,137.46571
0Q2LTOG X 2020-02-20,125.33509
0Q2LTOG X 2020-02-21,135.34966
0Q2LTOG X 2020-02-22,80.865425
0Q2LTOG X 2020-02-23,81.43692
0Q2LTOG X 2020-02-24,88.617935
0Q2LTOG X 2020-02-25,63.616936
0Q2LTOG X 2020-02-26,85.16205
0Q2LTOG X 2020-02-27,94.3704
0Q2LTOG X 2020-02-28,90.94465
0Q2LTOG X 2020-02-29,60.517788
0Q2LTOG X 2020-03-01,88.86001
0Q2LTOG X 2020-03-02,62.44586
0Q2LTOG X 2020-03-03,98.056755
0Q2LTOG X 2020-03-04,61.24199
0Q2LTOG X 2020-03-05,74.924194
0Q2LTOG X 2020-03-06,91.865166
0Q2LTOG X 2020-03-07,113.63126
0Q2LTOG X 2020-03-08,108.400894
0Q2LTOG X 2020-03-09,131.3049
0Q2LTOG X 2020-03-10,55.11464
0Q2LTOG X 2020-03-11,55.979343
0Q2LTOG X 2020-03-12,70.632225
0Q2LTOG X 2020-03-13,34.719715
0Q2LTOG X 2020-03-14,66.41209
0Q2LTOG X 2020-03-15,56.50622
0Q2LTOG X 2020-03-16,75.489395
0Q2LTOG X 2020-03-17,127.08487
0Q2LTOG X 2020-03-18,89.92896
0Q2LTOG X 2020-03-19,39.705463
0Q2LTOG X 2020-03-20,59.73635
0Q2LTOG X 2020-03-21,121.910286
0Q2LTOG X 2020-03-22,52.70893
0Q2LTOG X 2020-03-23,100.04196
0Q2LTOG X 2020-03-24,96.95393
0Q2LTOG X 2020-03-25,85.74984
0Q2LTOG X 2020-03-26,108.81119
0Q2LTOG X 2020-03-27,53.34992
0Q2LTOG X 2020-03-28,69.97609
0Q2LTOG X 2020-03-29,62.94506
0Q2LTOG X 2020-03-30,80.897446
0Q2LTOG X 2020-03-31,69.948044
0Q2LTOG X 2020-04-01,52.807785
0Q2LTOG X 2020-04-02,83.000565
0Q2LTOG X 2020-04-03,66.07569
0Q2LTOG X 2020-04-04,61.144745
15WCXN1 X 2020-01-02,189.1122
15WCXN1 X 2020-01-03,173.16994
15WCXN1 X 2020-01-04,188.28502
15WCXN1 X 2020-01-05,182.93797
15WCXN1 X 2020-01-06,144.32957
15WCXN1 X 2020-01-07,125.59333
15WCXN1 X 2020-01-08,154.32707
15WCXN1 X 2020-01-09,200.31956
15WCXN1 X 2020-01-10,219.05504
15WCXN1 X 2020-01-11,264.234
15WCXN1 X 2020-01-12,191.45937
15WCXN1 X 2020-01-13,127.739914
15WCXN1 X 2020-01-14,126.64597
15WCXN1 X 2020-01-15,198.9821
15WCXN1 X 2020-01-16,164.10944
15WCXN1 X 2020-01-17,151.05177
15WCXN1 X 2020-01-18,263.47708
15WCXN1 X 2020-01-19,97.0304
15WCXN1 X 2020-01-20,90.8009
15WCXN1 X 2020-01-21,173.34561
15WCXN1 X 2020-01-22,185.67213
15WCXN1 X 2020-01-23,119.1419
15WCXN1 X 2020-01-24,126.56194
15WCXN1 X 2020-01-25,155.73141
15WCXN1 X 2020-01-26,148.39049
15WCXN1 X 2020-01-27,130.61253
15WCXN1 X 2020-01-28,195.75883
15WCXN1 X 2020-01-29,168.94463
15WCXN1 X 2020-01-30,138.47246
15WCXN1 X 2020-01-31,164.8686
15WCXN1 X 2020-02-01,142.44951
15WCXN1 X 2020-02-02,145.42203
15WCXN1 X 2020-02-03,115.75486
15WCXN1 X 2020-02-04,63.923687
15WCXN1 X 2020-02-05,110.67598
15WCXN1 X 2020-02-06,124.839516
15WCXN1 X 2020-02-07,171.21176
15WCXN1 X 2020-02-08,124.941315
15WCXN1 X 2020-02-09,148.88214
15WCXN1 X 2020-02-10,161.26999
15WCXN1 X 2020-02-11,199.99503
15WCXN1 X 2020-02-12,113.63528
15WCXN1 X 2020-02-13,136.95915
15WCXN1 X 2020-02-14,80.98175
15WCXN1 X 2020-02-15,111.27276
15WCXN1 X 2020-02-16,83.11424
15WCXN1 X 2020-02-17,87.04832
15WCXN1 X 2020-02-18,141.70953
15WCXN1 X 2020-02-19,114.070656
15WCXN1 X 2020-02-20,91.40681
15WCXN1 X 2020-02-21,128.60576
15WCXN1 X 2020-02-22,66.49767
15WCXN1 X 2020-02-23,137.32524
15WCXN1 X 2020-02-24,63.11557
15WCXN1 X 2020-02-25,46.39526
15WCXN1 X 2020-02-26,38.48315
15WCXN1 X 2020-02-27,63.10802
15WCXN1 X 2020-02-28,96.94368
15WCXN1 X 2020-02-29,81.95295
15WCXN1 X 2020-03-01,58.41446
15WCXN1 X 2020-03-02,86.807274
15WCXN1 X 2020-03-03,114.94589
15WCXN1 X 2020-03-04,132.8749
15WCXN1 X 2020-03-05,116.21697
15WCXN1 X 2020-03-06,98.9513
15WCXN1 X 2020-03-07,82.03586
15WCXN1 X 2020-03-08,65.57336
15WCXN1 X 2020-03-09,102.2863
15WCXN1 X 2020-03-10,101.90029
15WCXN1 X 2020-03-11,94.27155
15WCXN1 X 2020-03-12,63.352333
15WCXN1 X 2020-03-13,69.956856
15WCXN1 X 2020-03-14,93.60319
15WCXN1 X 2020-03-15,33.206715
15WCXN1 X 2020-03-16,79.036705
15WCXN1 X 2020-03-17,92.21033
15WCXN1 X 2020-03-18,99.738464
15WCXN1 X 2020-03-19,26.364365
15WCXN1 X 2020-03-20,116.402405
15WCXN1 X 2020-03-21,77.950035
15WCXN1 X 2020-03-22,117.00517
15WCXN1 X 2020-03-23,74.937416
15WCXN1 X 2020-03-24,110.47546
15WCXN1 X 2020-03-25,76.95306
15WCXN1 X 2020-03-26,48.247253
15WCXN1 X 2020-03-27,56.03245
15WCXN1 X 2020-03-28,75.5661
15WCXN1 X 2020-03-29,112.679474
15WCXN1 X 2020-03-30,133.34271
15WCXN1 X 2020-03-31,121.86158
15WCXN1 X 2020-04-01,62.508804
15WCXN1 X 2020-04-02,78.52564
15WCXN1 X 2020-04-03,50.36716
15WCXN1 X 2020-04-04,67.320656
19090SM X 2020-01-02,61.779114
19090SM X 2020-01-03,145.74963
19090SM X 2020-01-04,166.1916
19090SM X 2020-01-05,189.20349
19090SM X 2020-01-06,137.7742
19090SM X 2020-01-07,149.06604
19090SM X 2020-01-08,90.78644
19090SM X 2020-01-09,184.18112
19090SM X 2020-01-10,111.69456
19090SM X 2020-01-11,94.6669
19090SM X 2020-01-12,82.59025
19090SM X 2020-01-13,145.66534
19090SM X 2020-01-14,157.21448
19090SM X 2020-01-15,94.12815
19090SM X 2020-01-16,107.23235
19090SM X 2020-01-17,95.19329
19090SM X 2020-01-18,144.35846
19090SM X 2020-01-19,81.005356
19090SM X 2020-01-20,129.90547
19090SM X 2020-01-21,75.685684
19090SM X 2020-01-22,61.331146
19090SM X 2020-01-23,161.32642
19090SM X 2020-02-18,118.25362
19090SM X 2020-02-19,70.97298
19090SM X 2020-02-20,88.539
19090SM X 2020-02-21,136.7628
19090SM X 2020-02-22,97.89925
19090SM X 2020-02-23,95.5625
19090SM X 2020-02-24,86.2316
19090SM X 2020-02-25,17.329462
19090SM X 2020-02-26,154.30455
19090SM X 2020-02-27,129.70741
19090SM X 2020-02-28,100.23701
19090SM X 2020-02-29,142.10556
19090SM X 2020-03-01,77.68803
19090SM X 2020-03-02,50.208427
19090SM X 2020-03-03,98.38797
19090SM X 2020-03-04,55.522545
19090SM X 2020-03-05,62.829945
19090SM X 2020-03-06,80.18384
19090SM X 2020-03-07,59.825836
19090SM X 2020-03-08,114.95208
19090SM X 2020-03-09,74.94664
19090SM X 2020-03-10,120.33926
19090SM X 2020-03-11,118.234665
19090SM X 2020-03-12,67.36775
19090SM X 2020-03-13,40.527897
19090SM X 2020-03-14,50.348507
19090SM X 2020-03-15,101.02485
19090SM X 2020-03-16,88.013824
19090SM X 2020-03-17,70.898125
19090SM X 2020-03-18,46.890736
19090SM X 2020-03-19,80.28286
19090SM X 2020-03-20,76.87466
19090SM X 2020-03-21,92.9911
19090SM X 2020-03-22,62.785255
19090SM X 2020-03-23,55.82457
19090SM X 2020-03-24,84.35791
19090SM X 2020-03-25,63.768387
19090SM X 2020-03-26,97.77084
19090SM X 2020-03-27,76.491455
19090SM X 2020-03-28,38.876526
19090SM X 2020-03-29,42.516304
19090SM X 2020-03-30,61.425503
19090SM X 2020-03-31,55.555397
19090SM X 2020-04-01,78.170235
19090SM X 2020-04-02,37.901016
19090SM X 2020-04-03,61.24173
19090SM X 2020-04-04,70.52885
1BD5TVT X 2020-01-02,95.29026
1BD5TVT X 2020-01-03,48.60167
1BD5TVT X 2020-01-04,88.28874
1BD5TVT X 2020-01-05,78.56779
1BD5TVT X 2020-01-06,61.17059
1BD5TVT X 2020-01-07,97.96822
1BD5TVT X 2020-01-08,50.47735
1BD5TVT X 2020-01-09,102.63492
1BD5TVT X 2020-01-10,64.12059
1BD5TVT X 2020-01-11,69.17227
1BD5TVT X 2020-01-12,66.84492
1BD5TVT X 2020-01-13,90.16756
1BD5TVT X 2020-01-14,136.38141
1BD5TVT X 2020-01-15,53.57548
1BD5TVT X 2020-01-16,80.45904
1BD5TVT X 2020-01-17,69.3497
1BD5TVT X 2020-01-18,92.128235
1BD5TVT X 2020-01-19,69.13127
1BD5TVT X 2020-01-20,80.27796
1BD5TVT X 2020-01-21,111.70974
1BD5TVT X 2020-01-22,106.283394
1BD5TVT X 2020-01-23,78.9234
1BD5TVT X 2020-01-24,50.32978
1BD5TVT X 2020-01-25,57.709133
1BD5TVT X 2020-01-26,86.50466
1BD5TVT X 2020-01-27,102.66167
1BD5TVT X 2020-01-28,100.12045
1BD5TVT X 2020-01-29,85.747284
1BD5TVT X 2020-01-30,123.26468
1BD5TVT X 2020-01-31,87.19794
1BD5TVT X 2020-02-01,114.960884
1BD5TVT X 2020-02-02,104.19774
1BD5TVT X 2020-02-03,79.36582
1BD5TVT X 2020-02-04,44.28643
1BD5TVT X 2020-02-05,59.4183
1BD5TVT X 2020-02-06,119.641136
1BD5TVT X 2020-02-07,90.68047
1BD5TVT X 2020-02-08,59.205616
1BD5TVT X 2020-02-09,37.658966
1BD5TVT X 2020-02-10,78.93595
1BD5TVT X 2020-02-11,131.70085
1BD5TVT X 2020-02-12,93.67117
1BD5TVT X 2020-02-13,103.95908
1BD5TVT X 2020-02-14,92.34942
1BD5TVT X 2020-02-15,93.30456
1BD5TVT X 2020-02-16,54.808804
1BD5TVT X 2020-02-17,114.88045
1BD5TVT X 2020-02-18,131.212
1BD5TVT X 2020-02-19,136.6916
1BD5TVT X 2020-02-20,76.75898
1BD5TVT X 2020-02-21,78.520035
1BD5TVT X 2020-02-22,88.3273
1BD5TVT X 2020-02-23,102.98776
1BD5TVT X 2020-02-24,98.73573
1BD5TVT X 2020-02-25,104.465
1BD5TVT X 2020-02-26,117.720116
1BD5TVT X 2020-02-27,99.156555
1BD5TVT X 2020-02-28,80.02049
1BD5TVT X 2020-02-29,69.57703
1BD5TVT X 2020-03-01,27.883144
1BD5TVT X 2020-03-02,50.75857
1BD5TVT X 2020-03-03,60.307545
1BD5TVT X 2020-03-04,74.73009
1BD5TVT X 2020-03-05,96.98961
1BD5TVT X 2020-03-06,133.24701
1BD5TVT X 2020-03-07,151.61559
1BD5TVT X 2020-03-08,91.29999
1BD5TVT X 2020-03-09,89.87377
1BD5TVT X 2020-03-10,74.668785
1BD5TVT X 2020-03-11,87.46373
1BD5TVT X 2020-03-12,103.73777
1BD5TVT X 2020-03-13,88.59517
1BD5TVT X 2020-03-14,68.325356
1BD5TVT X 2020-03-15,76.715805
1BD5TVT X 2020-03-16,73.569046
1BD5TVT X 2020-03-17,77.88065
1BD5TVT X 2020-03-18,48.54993
1BD5TVT X 2020-03-19,49.392563
1BD5TVT X 2020-03-20,98.36042
1BD5TVT X 2020-03-21,83.199265
1BD5TVT X 2020-03-22,60.578106
1BD5TVT X 2020-03-23,71.94107
1BD5TVT X 2020-03-24,66.030876
1BD5TVT X 2020-03-25,55.77208
1BD5TVT X 2020-03-26,49.819008
1BD5TVT X 2020-03-27,102.44889
1BD5TVT X 2020-03-28,18.987783
1BD5TVT X 2020-03-29,60.955975
1BD5TVT X 2020-03-30,55.779278
1BD5TVT X 2020-03-31,48.109
1BD5TVT X 2020-04-01,73.28107
1BD5TVT X 2020-04-02,90.38927
1BD5TVT X 2020-04-03,90.20948
1BD5TVT X 2020-04-04,46.04752
1JJE0UY X 2020-01-02,27.997429
1JJE0UY X 2020-01-03,43.497086
1JJE0UY X 2020-01-04,35.422287
1JJE0UY X 2020-01-05,40.035988
1JJE0UY X 2020-01-06,22.128414
1JJE0UY X 2020-01-07,24.70663
1JJE0UY X 2020-01-08,25.971975
1JJE0UY X 2020-01-09,4.489158
1JJE0UY X 2020-01-10,28.558405
1JJE0UY X 2020-01-11,18.64457
1JJE0UY X 2020-01-12,24.93146
1JJE0UY X 2020-01-13,22.863688
1JJE0UY X 2020-01-14,25.156551
1JJE0UY X 2020-01-15,30.452631
1JJE0UY X 2020-01-16,32.783092
1JJE0UY X 2020-01-17,24.538649
1JJE0UY X 2020-01-18,40.086826
1JJE0UY X 2020-01-19,58.101807
1JJE0UY X 2020-01-20,66.87892
1JJE0UY X 2020-01-21,78.280106
1JJE0UY X 2020-01-22,70.8472
1JJE0UY X 2020-01-23,59.06206
1JJE0UY X 2020-01-24,45.94872
1JJE0UY X 2020-01-25,41.314217
1JJE0UY X 2020-01-26,34.360016
1JJE0UY X 2020-01-27,28.403038
1JJE0UY X 2020-01-28,29.640047
1JJE0UY X 2020-01-29,29.332829
1JJE0UY X 2020-01-30,16.723867
1JJE0UY X 2020-01-31,23.992329
1JJE0UY X 2020-02-01,27.357767
1JJE0UY X 2020-02-02,37.521614
1JJE0UY X 2020-02-03,21.792786
1JJE0UY X 2020-02-04,36.5241
1JJE0UY X 2020-02-05,71.551445
1JJE0UY X 2020-02-06,76.950356
1JJE0UY X 2020-02-07,55.910477
1JJE0UY X 2020-02-08,22.787577
1JJE0UY X 2020-02-09,9.881145
1JJE0UY X 2020-02-10,18.489986
1JJE0UY X 2020-02-11,20.808056
1JJE0UY X 2020-02-12,29.161148
1JJE0UY X 2020-02-13,24.547813
1JJE0UY X 2020-02-14,46.50323
1JJE0UY X 2020-02-15,31.57253
1JJE0UY X 2020-02-16,22.164745
1JJE0UY X 2020-02-17,24.547188
1JJE0UY X 2020-02-18,27.4818
1JJE0UY X 2020-02-19,31.350166
1JJE0UY X 2020-02-20,16.65728
1JJE0UY X 2020-02-21,23.886824
1JJE0UY X 2020-02-22,12.8533945
1JJE0UY X 2020-02-23,13.335301
1JJE0UY X 2020-02-24,44.32021
1JJE0UY X 2020-02-25,22.653627
1JJE0UY X 2020-02-26,29.984129
1JJE0UY X 2020-02-27,25.818462
1JJE0UY X 2020-02-28,22.693138
1JJE0UY X 2020-02-29,11.641697
1JJE0UY X 2020-03-01,14.978226
1JJE0UY X 2020-03-02,26.078526
1JJE0UY X 2020-03-03,22.445627
1JJE0UY X 2020-03-04,32.98219
1JJE0UY X 2020-03-05,33.195683
1JJE0UY X 2020-03-06,54.155323
1JJE0UY X 2020-03-07,39.80614
1JJE0UY X 2020-03-08,20.739523
1JJE0UY X 2020-03-09,29.322239
1JJE0UY X 2020-03-10,14.759172
1JJE0UY X 2020-03-11,23.777822
1JJE0UY X 2020-03-12,13.449178
1JJE0UY X 2020-03-13,48.34332
1JJE0UY X 2020-03-14,51.185993
1JJE0UY X 2020-03-15,26.096956
1JJE0UY X 2020-03-16,35.457157
1JJE0UY X 2020-03-17,14.511371
1JJE0UY X 2020-03-18,29.44647
1JJE0UY X 2020-03-19,43.372757
1JJE0UY X 2020-03-20,29.663359
1JJE0UY X 2020-03-21,23.243563
1JJE0UY X 2020-03-22,16.116196
1JJE0UY X 2020-03-23,56.799175
1JJE0UY X 2020-03-24,61.608513
1JJE0UY X 2020-03-25,57.79658
1JJE0UY X 2020-03-26,69.99232
1JJE0UY X 2020-03-27,70.01803
1JJE0UY X 2020-03-28,19.541594
1JJE0UY X 2020-03-29,19.509628
1JJE0UY X 2020-03-30,30.779953
1JJE0UY X 2020-03-31,38.375126
1JJE0UY X 2020-04-01,34.00686
1JJE0UY X 2020-04-02,25.888903
1JJE0UY X 2020-04-03,33.402775
1JJE0UY X 2020-04-04,32.261448
1PILPB3 X 2020-01-02,61.28303
1PILPB3 X 2020-01-03,69.18789
1PILPB3 X 2020-01-04,52.49715
1PILPB3 X 2020-01-05,81.126915
1PILPB3 X 2020-01-06,86.94164
1PILPB3 X 2020-01-07,26.723146
1PILPB3 X 2020-01-08,37.357456
1PILPB3 X 2020-01-09,61.34053
1PILPB3 X 2020-01-10,39.53001
1PILPB3 X 2020-01-11,60.884304
1PILPB3 X 2020-01-12,71.28906
1PILPB3 X 2020-01-13,71.11947
1PILPB3 X 2020-01-14,67.25938
1PILPB3 X 2020-01-15,74.61392
1PILPB3 X 2020-01-16,83.94058
1PILPB3 X 2020-01-17,90.76568
1PILPB3 X 2020-01-18,62.104332
1PILPB3 X 2020-01-19,77.27475
1PILPB3 X 2020-01-20,67.80686
1PILPB3 X 2020-01-21,42.762184
1PILPB3 X 2020-01-22,93.94547
1PILPB3 X 2020-01-23,83.59348
1PILPB3 X 2020-01-24,50.644623
1PILPB3 X 2020-01-25,62.09021
1PILPB3 X 2020-01-26,64.0255
1PILPB3 X 2020-01-27,55.414764
1PILPB3 X 2020-01-28,31.749321
1PILPB3 X 2020-01-29,31.375349
1PILPB3 X 2020-01-30,66.498985
1PILPB3 X 2020-01-31,57.487347
1PILPB3 X 2020-02-01,56.70202
1PILPB3 X 2020-02-02,132.03043
1PILPB3 X 2020-02-03,99.33658
1PILPB3 X 2020-02-04,92.32242
1PILPB3 X 2020-02-05,47.80951
1PILPB3 X 2020-02-06,71.21441
1PILPB3 X 2020-02-07,70.81095
1PILPB3 X 2020-02-08,32.568546
1PILPB3 X 2020-02-09,60.378048
1PILPB3 X 2020-02-10,49.697514
1PILPB3 X 2020-02-11,76.834595
1PILPB3 X 2020-02-12,65.8968
1PILPB3 X 2020-02-13,86.7363
1PILPB3 X 2020-02-14,114.98422
1PILPB3 X 2020-02-15,70.90243
1PILPB3 X 2020-02-16,34.423443
1PILPB3 X 2020-02-17,94.17256
1PILPB3 X 2020-02-18,67.8764
1PILPB3 X 2020-02-19,42.105133
1PILPB3 X 2020-02-20,80.04469
1PILPB3 X 2020-02-21,81.132385
1PILPB3 X 2020-02-22,58.705246
1PILPB3 X 2020-02-23,48.10779
1PILPB3 X 2020-02-24,31.156216
1PILPB3 X 2020-02-25,74.62215
1PILPB3 X 2020-02-26,60.23411
1PILPB3 X 2020-02-27,58.028976
1PILPB3 X 2020-02-28,46.644753
1PILPB3 X 2020-02-29,64.08026
1PILPB3 X 2020-03-01,59.517452
1PILPB3 X 2020-03-02,75.41206
1PILPB3 X 2020-03-03,61.583233
1PILPB3 X 2020-03-04,56.03023
1PILPB3 X 2020-03-05,58.97632
1PILPB3 X 2020-03-06,51.262924
1PILPB3 X 2020-03-07,67.222435
1PILPB3 X 2020-03-08,30.30094
1PILPB3 X 2020-03-09,51.271374
1PILPB3 X 2020-03-10,37.56601
1PILPB3 X 2020-03-11,38.543217
1PILPB3 X 2020-03-12,64.31088
1PILPB3 X 2020-03-13,69.8348
1PILPB3 X 2020-03-14,39.44607
1PILPB3 X 2020-03-15,38.591686
1PILPB3 X 2020-03-16,35.32949
1PILPB3 X 2020-03-17,79.5012
1PILPB3 X 2020-03-18,84.29595
1PILPB3 X 2020-03-19,41.87493
1PILPB3 X 2020-03-20,38.363182
1PILPB3 X 2020-03-21,81.17027
1PILPB3 X 2020-03-22,49.728336
1PILPB3 X 2020-03-23,56.15793
1PILPB3 X 2020-03-24,80.08687
1PILPB3 X 2020-03-25,59.298866
1PILPB3 X 2020-03-26,58.73368
1PILPB3 X 2020-03-27,54.269947
1PILPB3 X 2020-03-28,36.295162
1PILPB3 X 2020-03-29,52.66153
1PILPB3 X 2020-03-30,50.64383
1PILPB3 X 2020-03-31,52.91848
1PILPB3 X 2020-04-01,21.805737
1PILPB3 X 2020-04-02,50.235302
1PILPB3 X 2020-04-03,66.843155
1PILPB3 X 2020-04-04,70.47043
1WV2OIN X 2020-01-02,84.248276
1WV2OIN X 2020-01-03,123.850716
1WV2OIN X 2020-01-04,111.73074
1WV2OIN X 2020-01-05,89.56761
1WV2OIN X 2020-01-06,67.5939
1WV2OIN X 2020-01-07,54.774506
1WV2OIN X 2020-01-08,124.43584
1WV2OIN X 2020-01-09,85.75273
1WV2OIN X 2020-01-10,83.382256
1WV2OIN X 2020-01-11,82.987656
1WV2OIN X 2020-01-12,85.4523
1WV2OIN X 2020-01-13,121.969315
1WV2OIN X 2020-01-14,105.89798
1WV2OIN X 2020-01-15,70.16908
1WV2OIN X 2020-01-16,136.8553
1WV2OIN X 2020-01-17,106.98956
1WV2OIN X 2020-01-18,53.81955
1WV2OIN X 2020-01-19,90.15775
1WV2OIN X 2020-01-20,77.92864
1WV2OIN X 2020-01-21,74.69181
1WV2OIN X 2020-01-22,82.95083
1WV2OIN X 2020-01-23,80.95194
1WV2OIN X 2020-01-24,76.93589
1WV2OIN X 2020-01-25,77.308815
1WV2OIN X 2020-01-26,79.61861
1WV2OIN X 2020-01-27,98.74878
1WV2OIN X 2020-01-28,108.8435
1WV2OIN X 2020-01-29,128.04651
1WV2OIN X 2020-01-30,88.291756
1WV2OIN X 2020-01-31,96.41716
1WV2OIN X 2020-02-01,76.117805
1WV2OIN X 2020-02-02,80.31977
1WV2OIN X 2020-02-03,98.320366
1WV2OIN X 2020-02-04,79.9454
1WV2OIN X 2020-02-05,64.5684
1WV2OIN X 2020-02-06,96.176834
1WV2OIN X 2020-02-07,91.29108
1WV2OIN X 2020-02-08,95.15846
