Place_ID X Date,target
0Q2LTOG X 2020-01-25,28.0
0Q2LTOG X 2020-01-26,33.0
0Q2LTOG X 2020-01-27,37.0
0Q2LTOG X 2020-01-28,51.0
0Q2LTOG X 2020-01-29,36.0
0Q2LTOG X 2020-01-30,43.0
0Q2LTOG X 2020-01-31,45.0
0Q2LTOG X 2020-02-01,42.0
0Q2LTOG X 2020-02-02,47.0
0Q2LTOG X 2020-02-03,42.0
0Q2LTOG X 2020-02-04,42.0
0Q2LTOG X 2020-02-05,45.0
0Q2LTOG X 2020-02-06,38.0
0Q2LTOG X 2020-02-07,42.0
0Q2LTOG X 2020-02-08,31.0
0Q2LTOG X 2020-02-09,37.0
0Q2LTOG X 2020-02-10,51.0
0Q2LTOG X 2020-02-11,32.0
0Q2LTOG X 2020-02-12,43.0
0Q2LTOG X 2020-02-13,38.0
0Q2LTOG X 2020-02-14,32.0
0Q2LTOG X 2020-02-15,61.0
0Q2LTOG X 2020-02-16,53.0
0Q2LTOG X 2020-02-17,61.0
0Q2LTOG X 2020-02-18,36.0
0Q2LTOG X 2020-02-19,39.0
0Q2LTOG X 2020-02-20,36.0
0Q2LTOG X 2020-02-21,40.0
0Q2LTOG X 2020-02-22,41.0
0Q2LTOG X 2020-02-23,36.0
0Q2LTOG X 2020-02-24,40.0
0Q2LTOG X 2020-02-25,40.0
0Q2LTOG X 2020-02-26,53.0
0Q2LTOG X 2020-02-27,28.0
0Q2LTOG X 2020-02-28,37.0
0Q2LTOG X 2020-02-29,22.0
0Q2LTOG X 2020-03-01,45.0
0Q2LTOG X 2020-03-02,39.0
0Q2LTOG X 2020-03-03,44.0
0Q2LTOG X 2020-03-04,47.0
0Q2LTOG X 2020-03-05,50.0
0Q2LTOG X 2020-03-06,38.0
0Q2LTOG X 2020-03-07,44.0
0Q2LTOG X 2020-03-08,40.0
0Q2LTOG X 2020-03-09,44.0
0Q2LTOG X 2020-03-10,47.0
0Q2LTOG X 2020-03-11,38.0
0Q2LTOG X 2020-03-12,22.0
0Q2LTOG X 2020-03-13,34.0
0Q2LTOG X 2020-03-14,32.0
0Q2LTOG X 2020-03-15,29.0
0Q2LTOG X 2020-03-16,35.0
0Q2LTOG X 2020-03-17,44.0
0Q2LTOG X 2020-03-18,42.0
0Q2LTOG X 2020-03-19,40.0
0Q2LTOG X 2020-03-20,36.0
0Q2LTOG X 2020-03-21,38.0
0Q2LTOG X 2020-03-22,31.0
0Q2LTOG X 2020-03-23,44.0
0Q2LTOG X 2020-03-24,40.0
0Q2LTOG X 2020-03-25,33.0
0Q2LTOG X 2020-03-26,26.0
0Q2LTOG X 2020-03-27,21.0
0Q2LTOG X 2020-03-28,27.0
0Q2LTOG X 2020-03-29,35.0
0Q2LTOG X 2020-03-30,30.0
0Q2LTOG X 2020-03-31,25.0
0Q2LTOG X 2020-04-01,70.0
0Q2LTOG X 2020-04-02,97.0
0Q2LTOG X 2020-04-03,105.0
0Q2LTOG X 2020-04-04,80.0
15WCXN1 X 2020-01-02,75.0
15WCXN1 X 2020-01-03,84.0
15WCXN1 X 2020-01-04,47.0
15WCXN1 X 2020-01-05,36.0
15WCXN1 X 2020-01-06,82.0
15WCXN1 X 2020-01-07,69.0
15WCXN1 X 2020-01-08,83.0
15WCXN1 X 2020-01-09,90.0
15WCXN1 X 2020-01-10,104.0
15WCXN1 X 2020-01-11,101.0
15WCXN1 X 2020-01-12,104.0
15WCXN1 X 2020-01-13,59.0
15WCXN1 X 2020-01-14,59.0
15WCXN1 X 2020-01-15,54.0
15WCXN1 X 2020-01-16,59.0
15WCXN1 X 2020-01-17,40.0
15WCXN1 X 2020-01-18,80.0
15WCXN1 X 2020-01-19,63.0
15WCXN1 X 2020-01-20,78.0
15WCXN1 X 2020-01-21,84.0
15WCXN1 X 2020-01-22,73.0
15WCXN1 X 2020-01-23,71.0
15WCXN1 X 2020-01-24,74.0
15WCXN1 X 2020-01-25,84.0
15WCXN1 X 2020-01-26,54.0
15WCXN1 X 2020-01-27,73.0
15WCXN1 X 2020-01-28,67.0
15WCXN1 X 2020-01-29,48.0
15WCXN1 X 2020-01-30,68.0
15WCXN1 X 2020-01-31,55.0
15WCXN1 X 2020-02-01,48.0
15WCXN1 X 2020-02-02,37.0
15WCXN1 X 2020-02-03,37.0
15WCXN1 X 2020-02-04,35.0
15WCXN1 X 2020-02-05,40.0
15WCXN1 X 2020-02-06,69.0
15WCXN1 X 2020-02-07,58.0
15WCXN1 X 2020-02-08,56.0
15WCXN1 X 2020-02-09,88.0
15WCXN1 X 2020-02-10,68.0
15WCXN1 X 2020-02-11,61.0
15WCXN1 X 2020-02-12,46.0
15WCXN1 X 2020-02-13,76.0
15WCXN1 X 2020-02-14,80.0
15WCXN1 X 2020-02-15,107.0
15WCXN1 X 2020-02-16,81.0
15WCXN1 X 2020-02-17,49.0
15WCXN1 X 2020-02-18,36.0
15WCXN1 X 2020-02-19,72.0
15WCXN1 X 2020-02-20,69.0
15WCXN1 X 2020-02-21,63.0
15WCXN1 X 2020-02-22,52.0
15WCXN1 X 2020-02-23,51.0
15WCXN1 X 2020-02-24,45.0
15WCXN1 X 2020-02-25,54.0
15WCXN1 X 2020-02-26,60.0
15WCXN1 X 2020-02-27,70.0
15WCXN1 X 2020-02-28,52.0
15WCXN1 X 2020-02-29,65.0
15WCXN1 X 2020-03-01,51.0
15WCXN1 X 2020-03-02,57.0
15WCXN1 X 2020-03-03,68.0
15WCXN1 X 2020-03-04,69.0
15WCXN1 X 2020-03-05,66.0
15WCXN1 X 2020-03-06,59.0
15WCXN1 X 2020-03-07,66.0
15WCXN1 X 2020-03-08,94.0
15WCXN1 X 2020-03-09,65.0
15WCXN1 X 2020-03-10,60.0
15WCXN1 X 2020-03-11,53.0
15WCXN1 X 2020-03-12,27.0
15WCXN1 X 2020-03-13,57.0
15WCXN1 X 2020-03-14,51.0
15WCXN1 X 2020-03-15,48.0
15WCXN1 X 2020-03-16,51.0
15WCXN1 X 2020-03-17,82.0
15WCXN1 X 2020-03-18,77.0
15WCXN1 X 2020-03-19,67.0
15WCXN1 X 2020-03-20,56.0
15WCXN1 X 2020-03-21,54.0
15WCXN1 X 2020-03-22,69.0
15WCXN1 X 2020-03-23,60.0
15WCXN1 X 2020-03-24,55.0
15WCXN1 X 2020-03-25,49.0
15WCXN1 X 2020-03-26,52.0
15WCXN1 X 2020-03-27,68.0
15WCXN1 X 2020-03-28,45.0
15WCXN1 X 2020-03-29,57.0
15WCXN1 X 2020-03-30,45.0
15WCXN1 X 2020-03-31,58.0
15WCXN1 X 2020-04-01,23.0
15WCXN1 X 2020-04-02,27.0
15WCXN1 X 2020-04-03,14.0
15WCXN1 X 2020-04-04,20.0
19090SM X 2020-01-02,23.0
19090SM X 2020-01-03,32.0
19090SM X 2020-01-04,35.0
19090SM X 2020-01-05,18.0
19090SM X 2020-01-06,29.0
19090SM X 2020-01-07,21.0
19090SM X 2020-01-08,15.0
19090SM X 2020-01-09,19.0
19090SM X 2020-01-10,14.0
19090SM X 2020-01-11,22.0
19090SM X 2020-01-12,25.0
19090SM X 2020-01-13,34.0
19090SM X 2020-01-14,26.0
19090SM X 2020-01-15,19.0
19090SM X 2020-01-16,33.0
19090SM X 2020-01-17,19.0
19090SM X 2020-01-18,9.0
19090SM X 2020-01-19,26.0
19090SM X 2020-01-20,20.0
19090SM X 2020-01-21,20.0
19090SM X 2020-01-22,16.0
19090SM X 2020-01-23,25.0
19090SM X 2020-02-18,33.0
19090SM X 2020-02-19,14.0
19090SM X 2020-02-20,26.0
19090SM X 2020-02-21,14.0
19090SM X 2020-02-22,19.0
19090SM X 2020-02-23,7.0
19090SM X 2020-02-24,18.0
19090SM X 2020-02-25,8.0
19090SM X 2020-02-26,18.0
19090SM X 2020-02-27,35.0
19090SM X 2020-02-28,29.0
19090SM X 2020-02-29,29.0
19090SM X 2020-03-01,3.0
19090SM X 2020-03-02,18.0
19090SM X 2020-03-03,10.0
19090SM X 2020-03-04,24.0
19090SM X 2020-03-05,18.0
19090SM X 2020-03-06,36.0
19090SM X 2020-03-07,26.0
19090SM X 2020-03-08,14.0
19090SM X 2020-03-09,24.0
19090SM X 2020-03-10,9.0
19090SM X 2020-03-11,22.0
19090SM X 2020-03-12,30.0
19090SM X 2020-03-13,11.0
19090SM X 2020-03-14,19.0
19090SM X 2020-03-15,15.0
19090SM X 2020-03-16,23.0
19090SM X 2020-03-17,18.0
19090SM X 2020-03-18,22.0
19090SM X 2020-03-19,12.0
19090SM X 2020-03-20,31.0
19090SM X 2020-03-21,16.0
19090SM X 2020-03-22,13.0
19090SM X 2020-03-23,-0.0
19090SM X 2020-03-24,-8.0
19090SM X 2020-03-25,16.0
19090SM X 2020-03-26,24.0
19090SM X 2020-03-27,26.0
19090SM X 2020-03-28,37.0
19090SM X 2020-03-29,28.0
19090SM X 2020-03-30,24.0
19090SM X 2020-03-31,31.0
19090SM X 2020-04-01,26.0
19090SM X 2020-04-02,26.0
19090SM X 2020-04-03,5.0
19090SM X 2020-04-04,8.0
1BD5TVT X 2020-01-02,25.0
1BD5TVT X 2020-01-03,11.0
1BD5TVT X 2020-01-04,15.0
1BD5TVT X 2020-01-05,8.0
1BD5TVT X 2020-01-06,7.0
1BD5TVT X 2020-01-07,13.0
1BD5TVT X 2020-01-08,17.0
1BD5TVT X 2020-01-09,33.0
1BD5TVT X 2020-01-10,35.0
1BD5TVT X 2020-01-11,38.0
1BD5TVT X 2020-01-12,46.0
1BD5TVT X 2020-01-13,28.0
1BD5TVT X 2020-01-14,25.0
1BD5TVT X 2020-01-15,21.0
1BD5TVT X 2020-01-16,5.0
1BD5TVT X 2020-01-17,20.0
1BD5TVT X 2020-01-18,13.0
1BD5TVT X 2020-01-19,7.0
1BD5TVT X 2020-01-20,20.0
1BD5TVT X 2020-01-21,12.0
1BD5TVT X 2020-01-22,14.0
1BD5TVT X 2020-01-23,89.0
1BD5TVT X 2020-01-24,90.0
1BD5TVT X 2020-01-25,105.0
1BD5TVT X 2020-01-26,121.0
1BD5TVT X 2020-01-27,127.0
1BD5TVT X 2020-01-28,124.0
1BD5TVT X 2020-01-29,120.0
1BD5TVT X 2020-01-30,127.0
1BD5TVT X 2020-01-31,96.0
1BD5TVT X 2020-02-01,100.0
1BD5TVT X 2020-02-02,95.0
1BD5TVT X 2020-02-03,90.0
1BD5TVT X 2020-02-04,107.0
1BD5TVT X 2020-02-05,112.0
1BD5TVT X 2020-02-06,113.0
1BD5TVT X 2020-02-07,128.0
1BD5TVT X 2020-02-08,110.0
1BD5TVT X 2020-02-09,105.0
1BD5TVT X 2020-02-10,119.0
1BD5TVT X 2020-02-11,112.0
1BD5TVT X 2020-02-12,122.0
1BD5TVT X 2020-02-13,100.0
1BD5TVT X 2020-02-14,79.0
1BD5TVT X 2020-02-15,72.0
1BD5TVT X 2020-02-16,58.0
1BD5TVT X 2020-02-17,69.0
1BD5TVT X 2020-02-18,67.0
1BD5TVT X 2020-02-19,84.0
1BD5TVT X 2020-02-20,101.0
1BD5TVT X 2020-02-21,110.0
1BD5TVT X 2020-02-22,131.0
1BD5TVT X 2020-02-23,134.0
1BD5TVT X 2020-02-24,116.0
1BD5TVT X 2020-02-25,97.0
1BD5TVT X 2020-02-26,82.0
1BD5TVT X 2020-02-27,79.0
1BD5TVT X 2020-02-28,89.0
1BD5TVT X 2020-02-29,99.0
1BD5TVT X 2020-03-01,115.0
1BD5TVT X 2020-03-02,84.0
1BD5TVT X 2020-03-03,113.0
1BD5TVT X 2020-03-04,77.0
1BD5TVT X 2020-03-05,79.0
1BD5TVT X 2020-03-06,54.0
1BD5TVT X 2020-03-07,75.0
1BD5TVT X 2020-03-08,70.0
1BD5TVT X 2020-03-09,77.0
1BD5TVT X 2020-03-10,96.0
1BD5TVT X 2020-03-11,126.0
1BD5TVT X 2020-03-12,124.0
1BD5TVT X 2020-03-13,125.0
1BD5TVT X 2020-03-14,102.0
1BD5TVT X 2020-03-15,124.0
1BD5TVT X 2020-03-16,150.0
1BD5TVT X 2020-03-17,107.0
1BD5TVT X 2020-03-18,83.0
1BD5TVT X 2020-03-19,89.0
1BD5TVT X 2020-03-20,70.0
1BD5TVT X 2020-03-21,69.0
1BD5TVT X 2020-03-22,75.0
1BD5TVT X 2020-03-23,65.0
1BD5TVT X 2020-03-24,45.0
1BD5TVT X 2020-03-25,58.0
1BD5TVT X 2020-03-26,68.0
1BD5TVT X 2020-03-27,59.0
1BD5TVT X 2020-03-28,48.0
1BD5TVT X 2020-03-29,52.0
1BD5TVT X 2020-03-30,86.0
1BD5TVT X 2020-03-31,71.0
1BD5TVT X 2020-04-01,64.0
1BD5TVT X 2020-04-02,61.0
1BD5TVT X 2020-04-03,73.0
1BD5TVT X 2020-04-04,47.0
1JJE0UY X 2020-01-02,57.0
1JJE0UY X 2020-01-03,76.0
1JJE0UY X 2020-01-04,50.0
1JJE0UY X 2020-01-05,67.0
1JJE0UY X 2020-01-06,57.0
1JJE0UY X 2020-01-07,72.0
1JJE0UY X 2020-01-08,55.0
1JJE0UY X 2020-01-09,64.0
1JJE0UY X 2020-01-10,50.0
1JJE0UY X 2020-01-11,50.0
1JJE0UY X 2020-01-12,44.0
1JJE0UY X 2020-01-13,65.0
1JJE0UY X 2020-01-14,49.0
1JJE0UY X 2020-01-15,61.0
1JJE0UY X 2020-01-16,60.0
1JJE0UY X 2020-01-17,44.0
1JJE0UY X 2020-01-18,59.0
1JJE0UY X 2020-01-19,47.0
1JJE0UY X 2020-01-20,50.0
1JJE0UY X 2020-01-21,71.0
1JJE0UY X 2020-01-22,64.0
1JJE0UY X 2020-01-23,62.0
1JJE0UY X 2020-01-24,68.0
1JJE0UY X 2020-01-25,19.0
1JJE0UY X 2020-01-26,-3.0
1JJE0UY X 2020-01-27,9.0
1JJE0UY X 2020-01-28,9.0
1JJE0UY X 2020-01-29,10.0
1JJE0UY X 2020-01-30,17.0
1JJE0UY X 2020-01-31,55.0
1JJE0UY X 2020-02-01,38.0
1JJE0UY X 2020-02-02,42.0
1JJE0UY X 2020-02-03,26.0
1JJE0UY X 2020-02-04,27.0
1JJE0UY X 2020-02-05,28.0
1JJE0UY X 2020-02-06,29.0
1JJE0UY X 2020-02-07,33.0
1JJE0UY X 2020-02-08,33.0
1JJE0UY X 2020-02-09,27.0
1JJE0UY X 2020-02-10,23.0
1JJE0UY X 2020-02-11,16.0
1JJE0UY X 2020-02-12,21.0
1JJE0UY X 2020-02-13,29.0
1JJE0UY X 2020-02-14,24.0
1JJE0UY X 2020-02-15,20.0
1JJE0UY X 2020-02-16,21.0
1JJE0UY X 2020-02-17,8.0
1JJE0UY X 2020-02-18,26.0
1JJE0UY X 2020-02-19,12.0
1JJE0UY X 2020-02-20,29.0
1JJE0UY X 2020-02-21,15.0
1JJE0UY X 2020-02-22,28.0
1JJE0UY X 2020-02-23,23.0
1JJE0UY X 2020-02-24,46.0
1JJE0UY X 2020-02-25,34.0
1JJE0UY X 2020-02-26,24.0
1JJE0UY X 2020-02-27,26.0
1JJE0UY X 2020-02-28,39.0
1JJE0UY X 2020-02-29,38.0
1JJE0UY X 2020-03-01,48.0
1JJE0UY X 2020-03-02,51.0
1JJE0UY X 2020-03-03,45.0
1JJE0UY X 2020-03-04,12.0
1JJE0UY X 2020-03-05,16.0
1JJE0UY X 2020-03-06,11.0
1JJE0UY X 2020-03-07,7.0
1JJE0UY X 2020-03-08,27.0
1JJE0UY X 2020-03-09,30.0
1JJE0UY X 2020-03-10,19.0
1JJE0UY X 2020-03-11,19.0
1JJE0UY X 2020-03-12,17.0
1JJE0UY X 2020-03-13,19.0
1JJE0UY X 2020-03-14,34.0
1JJE0UY X 2020-03-15,54.0
1JJE0UY X 2020-03-16,35.0
1JJE0UY X 2020-03-17,39.0
1JJE0UY X 2020-03-18,59.0
1JJE0UY X 2020-03-19,54.0
1JJE0UY X 2020-03-20,80.0
1JJE0UY X 2020-03-21,26.0
1JJE0UY X 2020-03-22,28.0
1JJE0UY X 2020-03-23,18.0
1JJE0UY X 2020-03-24,15.0
1JJE0UY X 2020-03-25,25.0
1JJE0UY X 2020-03-26,32.0
1JJE0UY X 2020-03-27,22.0
1JJE0UY X 2020-03-28,110.0
1JJE0UY X 2020-03-29,121.0
1JJE0UY X 2020-03-30,116.0
1JJE0UY X 2020-03-31,84.0
1JJE0UY X 2020-04-01,75.0
1JJE0UY X 2020-04-02,101.0
1JJE0UY X 2020-04-03,100.0
1JJE0UY X 2020-04-04,83.0
1PILPB3 X 2020-01-02,90.0
1PILPB3 X 2020-01-03,117.0
1PILPB3 X 2020-01-04,69.0
1PILPB3 X 2020-01-05,128.0
1PILPB3 X 2020-01-06,105.0
1PILPB3 X 2020-01-07,96.0
1PILPB3 X 2020-01-08,108.0
1PILPB3 X 2020-01-09,71.0
1PILPB3 X 2020-01-10,97.0
1PILPB3 X 2020-01-11,89.0
1PILPB3 X 2020-01-12,104.0
1PILPB3 X 2020-01-13,116.0
1PILPB3 X 2020-01-14,88.0
1PILPB3 X 2020-01-15,99.0
1PILPB3 X 2020-01-16,97.0
1PILPB3 X 2020-01-17,81.0
1PILPB3 X 2020-01-18,56.0
1PILPB3 X 2020-01-19,53.0
1PILPB3 X 2020-01-20,62.0
1PILPB3 X 2020-01-21,65.0
1PILPB3 X 2020-01-22,86.0
1PILPB3 X 2020-01-23,86.0
1PILPB3 X 2020-01-24,83.0
1PILPB3 X 2020-01-25,76.0
1PILPB3 X 2020-01-26,83.0
1PILPB3 X 2020-01-27,71.0
1PILPB3 X 2020-01-28,67.0
1PILPB3 X 2020-01-29,69.0
1PILPB3 X 2020-01-30,70.0
1PILPB3 X 2020-01-31,64.0
1PILPB3 X 2020-02-01,75.0
1PILPB3 X 2020-02-02,84.0
1PILPB3 X 2020-02-03,72.0
1PILPB3 X 2020-02-04,78.0
1PILPB3 X 2020-02-05,65.0
1PILPB3 X 2020-02-06,50.0
1PILPB3 X 2020-02-07,65.0
1PILPB3 X 2020-02-08,45.0
1PILPB3 X 2020-02-09,53.0
1PILPB3 X 2020-02-10,66.0
1PILPB3 X 2020-02-11,90.0
1PILPB3 X 2020-02-12,75.0
1PILPB3 X 2020-02-13,70.0
1PILPB3 X 2020-02-14,89.0
1PILPB3 X 2020-02-15,76.0
1PILPB3 X 2020-02-16,69.0
1PILPB3 X 2020-02-17,82.0
1PILPB3 X 2020-02-18,95.0
1PILPB3 X 2020-02-19,72.0
1PILPB3 X 2020-02-20,77.0
1PILPB3 X 2020-02-21,79.0
1PILPB3 X 2020-02-22,81.0
1PILPB3 X 2020-02-23,61.0
1PILPB3 X 2020-02-24,74.0
1PILPB3 X 2020-02-25,67.0
1PILPB3 X 2020-02-26,53.0
1PILPB3 X 2020-02-27,63.0
1PILPB3 X 2020-02-28,80.0
1PILPB3 X 2020-02-29,66.0
1PILPB3 X 2020-03-01,47.0
1PILPB3 X 2020-03-02,61.0
1PILPB3 X 2020-03-03,75.0
1PILPB3 X 2020-03-04,75.0
1PILPB3 X 2020-03-05,81.0
1PILPB3 X 2020-03-06,51.0
1PILPB3 X 2020-03-07,117.0
1PILPB3 X 2020-03-08,75.0
1PILPB3 X 2020-03-09,85.0
1PILPB3 X 2020-03-10,78.0
1PILPB3 X 2020-03-11,81.0
1PILPB3 X 2020-03-12,85.0
1PILPB3 X 2020-03-13,70.0
1PILPB3 X 2020-03-14,67.0
1PILPB3 X 2020-03-15,72.0
1PILPB3 X 2020-03-16,78.0
1PILPB3 X 2020-03-17,68.0
1PILPB3 X 2020-03-18,64.0
1PILPB3 X 2020-03-19,74.0
1PILPB3 X 2020-03-20,69.0
1PILPB3 X 2020-03-21,49.0
1PILPB3 X 2020-03-22,56.0
1PILPB3 X 2020-03-23,65.0
1PILPB3 X 2020-03-24,59.0
1PILPB3 X 2020-03-25,69.0
1PILPB3 X 2020-03-26,74.0
1PILPB3 X 2020-03-27,55.0
1PILPB3 X 2020-03-28,28.0
1PILPB3 X 2020-03-29,48.0
1PILPB3 X 2020-03-30,29.0
1PILPB3 X 2020-03-31,7.0
1PILPB3 X 2020-04-01,32.0
1PILPB3 X 2020-04-02,67.0
1PILPB3 X 2020-04-03,27.0
1PILPB3 X 2020-04-04,14.0
1WV2OIN X 2020-01-02,15.0
1WV2OIN X 2020-01-03,44.0
1WV2OIN X 2020-01-04,43.0
1WV2OIN X 2020-01-05,72.0
1WV2OIN X 2020-01-06,54.0
1WV2OIN X 2020-01-07,49.0
1WV2OIN X 2020-01-08,40.0
1WV2OIN X 2020-01-09,30.0
1WV2OIN X 2020-01-10,45.0
1WV2OIN X 2020-01-11,22.0
1WV2OIN X 2020-01-12,67.0
1WV2OIN X 2020-01-13,23.0
1WV2OIN X 2020-01-14,52.0
1WV2OIN X 2020-01-15,52.0
1WV2OIN X 2020-01-16,72.0
1WV2OIN X 2020-01-17,44.0
1WV2OIN X 2020-01-18,77.0
1WV2OIN X 2020-01-19,42.0
1WV2OIN X 2020-01-20,21.0
1WV2OIN X 2020-01-21,20.0
1WV2OIN X 2020-01-22,40.0
1WV2OIN X 2020-01-23,4.0
1WV2OIN X 2020-01-24,8.0
1WV2OIN X 2020-01-25,18.0
1WV2OIN X 2020-01-26,39.0
1WV2OIN X 2020-01-27,31.0
1WV2OIN X 2020-01-28,53.0
1WV2OIN X 2020-01-29,13.0
1WV2OIN X 2020-01-30,41.0
1WV2OIN X 2020-01-31,57.0
1WV2OIN X 2020-02-01,10.0
1WV2OIN X 2020-02-02,20.0
1WV2OIN X 2020-02-03,37.0
1WV2OIN X 2020-02-04,45.0
1WV2OIN X 2020-02-05,31.0
1WV2OIN X 2020-02-06,37.0
1WV2OIN X 2020-02-07,47.0
1WV2OIN X 2020-02-08,50.0
1WV2OIN X 2020-02-09,31.0
1WV2OIN X 2020-02-10,38.0
1WV2OIN X 2020-02-11,27.0
1WV2OIN X 2020-02-12,76.0
1WV2OIN X 2020-02-13,40.0
1WV2OIN X 2020-02-14,38.0
1WV2OIN X 2020-02-15,38.0
1WV2OIN X 2020-02-16,54.0
1WV2OIN X 2020-02-17,59.0
1WV2OIN X 2020-02-18,46.0
1WV2OIN X 2020-02-19,20.0
1WV2OIN X 2020-02-20,32.0
1WV2OIN X 2020-02-21,42.0
1WV2OIN X 2020-02-22,33.0
1WV2OIN X 2020-02-23,59.0
1WV2OIN X 2020-02-24,29.0
1WV2OIN X 2020-02-25,54.0
1WV2OIN X 2020-02-26,24.0
1WV2OIN X 2020-02-27,21.0
1WV2OIN X 2020-02-28,51.0
1WV2OIN X 2020-02-29,33.0
1WV2OIN X 2020-03-01,35.0
1WV2OIN X 2020-03-02,45.0
1WV2OIN X 2020-03-03,57.0
1WV2OIN X 2020-03-04,44.0
1WV2OIN X 2020-03-05,61.0
1WV2OIN X 2020-03-06,33.0
1WV2OIN X 2020-03-07,38.0
1WV2OIN X 2020-03-08,17.0
1WV2OIN X 2020-03-09,40.0
1WV2OIN X 2020-03-10,48.0
1WV2OIN X 2020-03-11,29.0
1WV2OIN X 2020-03-12,21.0
