Place_ID X Date,target
15WCXN1 X 2020-01-12,164.0
15WCXN1 X 2020-01-13,156.0
15WCXN1 X 2020-01-14,150.0
15WCXN1 X 2020-01-15,193.0
15WCXN1 X 2020-01-16,174.0
15WCXN1 X 2020-01-17,178.0
15WCXN1 X 2020-01-18,231.0
15WCXN1 X 2020-01-19,110.0
15WCXN1 X 2020-01-20,106.0
15WCXN1 X 2020-01-21,133.0
15WCXN1 X 2020-01-22,223.0
15WCXN1 X 2020-01-23,124.0
15WCXN1 X 2020-01-24,116.0
15WCXN1 X 2020-01-25,186.0
15WCXN1 X 2020-01-26,163.0
15WCXN1 X 2020-01-27,118.0
15WCXN1 X 2020-01-28,203.0
15WCXN1 X 2020-01-29,165.0
15WCXN1 X 2020-01-30,110.0
15WCXN1 X 2020-01-31,177.0
15WCXN1 X 2020-02-01,150.0
15WCXN1 X 2020-02-02,112.0
15WCXN1 X 2020-02-03,112.0
15WCXN1 X 2020-02-04,63.0
15WCXN1 X 2020-02-05,73.0
15WCXN1 X 2020-02-06,129.0
15WCXN1 X 2020-02-07,154.0
15WCXN1 X 2020-02-08,119.0
15WCXN1 X 2020-02-09,138.0
15WCXN1 X 2020-02-10,162.0
15WCXN1 X 2020-02-11,190.0
15WCXN1 X 2020-02-12,107.0
15WCXN1 X 2020-02-13,136.0
15WCXN1 X 2020-02-14,69.0
15WCXN1 X 2020-02-15,94.0
15WCXN1 X 2020-02-16,88.0
15WCXN1 X 2020-02-17,79.0
15WCXN1 X 2020-02-18,140.0
15WCXN1 X 2020-02-19,102.0
15WCXN1 X 2020-02-20,98.0
15WCXN1 X 2020-02-21,126.0
15WCXN1 X 2020-02-22,87.0
15WCXN1 X 2020-02-23,124.0
15WCXN1 X 2020-02-24,90.0
15WCXN1 X 2020-02-25,62.0
15WCXN1 X 2020-02-26,51.0
15WCXN1 X 2020-02-27,104.0
15WCXN1 X 2020-02-28,96.0
15WCXN1 X 2020-02-29,92.0
15WCXN1 X 2020-03-01,66.0
15WCXN1 X 2020-03-02,83.0
15WCXN1 X 2020-03-03,118.0
15WCXN1 X 2020-03-04,126.0
15WCXN1 X 2020-03-05,108.0
15WCXN1 X 2020-03-06,88.0
15WCXN1 X 2020-03-07,88.0
15WCXN1 X 2020-03-08,102.0
15WCXN1 X 2020-03-09,101.0
15WCXN1 X 2020-03-10,119.0
15WCXN1 X 2020-03-11,105.0
15WCXN1 X 2020-03-12,70.0
15WCXN1 X 2020-03-13,68.0
15WCXN1 X 2020-03-14,89.0
15WCXN1 X 2020-03-15,46.0
15WCXN1 X 2020-03-16,87.0
15WCXN1 X 2020-03-17,80.0
15WCXN1 X 2020-03-18,118.0
15WCXN1 X 2020-03-19,39.0
15WCXN1 X 2020-03-20,95.0
15WCXN1 X 2020-03-21,81.0
15WCXN1 X 2020-03-22,107.0
15WCXN1 X 2020-03-23,60.0
15WCXN1 X 2020-03-24,103.0
15WCXN1 X 2020-03-25,84.0
15WCXN1 X 2020-03-26,40.0
15WCXN1 X 2020-03-27,56.0
15WCXN1 X 2020-03-28,94.0
15WCXN1 X 2020-03-29,121.0
15WCXN1 X 2020-03-30,115.0
15WCXN1 X 2020-03-31,126.0
15WCXN1 X 2020-04-01,69.0
15WCXN1 X 2020-04-02,96.0
15WCXN1 X 2020-04-03,63.0
15WCXN1 X 2020-04-04,67.0
19090SM X 2020-01-02,94.0
19090SM X 2020-01-03,121.0
19090SM X 2020-01-04,161.0
19090SM X 2020-01-05,165.0
19090SM X 2020-01-06,137.0
19090SM X 2020-01-07,110.0
19090SM X 2020-01-08,84.0
19090SM X 2020-01-09,137.0
19090SM X 2020-01-10,127.0
19090SM X 2020-01-11,102.0
19090SM X 2020-01-12,73.0
19090SM X 2020-01-13,100.0
19090SM X 2020-01-14,99.0
19090SM X 2020-01-15,63.0
19090SM X 2020-01-16,127.0
19090SM X 2020-01-17,69.0
19090SM X 2020-01-18,98.0
19090SM X 2020-01-19,93.0
19090SM X 2020-01-20,149.0
19090SM X 2020-01-21,71.0
19090SM X 2020-01-22,78.0
19090SM X 2020-01-23,133.0
19090SM X 2020-02-18,116.0
19090SM X 2020-02-19,61.0
19090SM X 2020-02-20,78.0
19090SM X 2020-02-21,99.0
19090SM X 2020-02-22,83.0
19090SM X 2020-02-23,85.0
19090SM X 2020-02-24,76.0
19090SM X 2020-02-25,35.0
19090SM X 2020-02-26,119.0
19090SM X 2020-02-27,121.0
19090SM X 2020-02-28,112.0
19090SM X 2020-02-29,123.0
19090SM X 2020-03-01,64.0
19090SM X 2020-03-02,67.0
19090SM X 2020-03-03,80.0
19090SM X 2020-03-04,87.0
19090SM X 2020-03-05,58.0
19090SM X 2020-03-06,84.0
19090SM X 2020-03-07,53.0
19090SM X 2020-03-08,114.0
19090SM X 2020-03-09,67.0
19090SM X 2020-03-10,113.0
19090SM X 2020-03-11,99.0
19090SM X 2020-03-12,66.0
19090SM X 2020-03-13,42.0
19090SM X 2020-03-14,46.0
19090SM X 2020-03-15,80.0
19090SM X 2020-03-16,104.0
19090SM X 2020-03-17,84.0
19090SM X 2020-03-18,49.0
19090SM X 2020-03-19,83.0
19090SM X 2020-03-20,83.0
19090SM X 2020-03-21,70.0
19090SM X 2020-03-22,64.0
19090SM X 2020-03-23,46.0
19090SM X 2020-03-24,85.0
19090SM X 2020-03-25,63.0
19090SM X 2020-03-26,98.0
19090SM X 2020-03-27,59.0
19090SM X 2020-03-28,47.0
19090SM X 2020-03-29,45.0
19090SM X 2020-03-30,68.0
19090SM X 2020-03-31,61.0
19090SM X 2020-04-01,88.0
19090SM X 2020-04-02,48.0
19090SM X 2020-04-03,59.0
19090SM X 2020-04-04,68.0
1BD5TVT X 2020-01-02,82.0
1BD5TVT X 2020-01-03,54.0
1BD5TVT X 2020-01-04,56.0
1BD5TVT X 2020-01-05,73.0
1BD5TVT X 2020-01-06,65.0
1BD5TVT X 2020-01-07,91.0
1BD5TVT X 2020-01-08,68.0
1BD5TVT X 2020-01-09,113.0
1BD5TVT X 2020-01-10,62.0
1BD5TVT X 2020-01-11,72.0
1BD5TVT X 2020-01-12,77.0
1BD5TVT X 2020-01-13,96.0
1BD5TVT X 2020-01-14,121.0
1BD5TVT X 2020-01-15,63.0
1BD5TVT X 2020-01-16,79.0
1BD5TVT X 2020-01-17,81.0
1BD5TVT X 2020-01-18,96.0
1BD5TVT X 2020-01-19,72.0
1BD5TVT X 2020-01-20,80.0
1BD5TVT X 2020-01-21,125.0
1BD5TVT X 2020-01-22,88.0
1BD5TVT X 2020-01-23,90.0
1BD5TVT X 2020-01-24,71.0
1BD5TVT X 2020-01-25,69.0
1BD5TVT X 2020-01-26,91.0
1BD5TVT X 2020-01-27,92.0
1BD5TVT X 2020-01-28,92.0
1BD5TVT X 2020-01-29,80.0
1BD5TVT X 2020-01-30,99.0
1BD5TVT X 2020-01-31,114.0
1BD5TVT X 2020-02-01,101.0
1BD5TVT X 2020-02-02,104.0
1BD5TVT X 2020-02-03,80.0
1BD5TVT X 2020-02-04,57.0
1BD5TVT X 2020-02-05,81.0
1BD5TVT X 2020-02-06,108.0
1BD5TVT X 2020-02-07,98.0
1BD5TVT X 2020-02-08,81.0
1BD5TVT X 2020-02-09,52.0
1BD5TVT X 2020-02-10,84.0
1BD5TVT X 2020-02-11,96.0
1BD5TVT X 2020-02-12,79.0
1BD5TVT X 2020-02-13,80.0
1BD5TVT X 2020-02-14,107.0
1BD5TVT X 2020-02-15,97.0
1BD5TVT X 2020-02-16,55.0
1BD5TVT X 2020-02-17,119.0
1BD5TVT X 2020-02-18,129.0
1BD5TVT X 2020-02-19,154.0
1BD5TVT X 2020-02-20,84.0
1BD5TVT X 2020-02-21,88.0
1BD5TVT X 2020-02-22,101.0
1BD5TVT X 2020-02-23,111.0
1BD5TVT X 2020-02-24,91.0
1BD5TVT X 2020-02-25,86.0
1BD5TVT X 2020-02-26,101.0
1BD5TVT X 2020-02-27,84.0
1BD5TVT X 2020-02-28,96.0
1BD5TVT X 2020-02-29,80.0
1BD5TVT X 2020-03-01,49.0
1BD5TVT X 2020-03-02,55.0
1BD5TVT X 2020-03-03,54.0
1BD5TVT X 2020-03-04,65.0
1BD5TVT X 2020-03-05,78.0
1BD5TVT X 2020-03-06,129.0
1BD5TVT X 2020-03-07,101.0
1BD5TVT X 2020-03-08,99.0
1BD5TVT X 2020-03-09,96.0
1BD5TVT X 2020-03-10,88.0
1BD5TVT X 2020-03-11,86.0
1BD5TVT X 2020-03-12,89.0
1BD5TVT X 2020-03-13,139.0
1BD5TVT X 2020-03-14,60.0
1BD5TVT X 2020-03-15,77.0
1BD5TVT X 2020-03-16,65.0
1BD5TVT X 2020-03-17,64.0
1BD5TVT X 2020-03-18,49.0
1BD5TVT X 2020-03-19,59.0
1BD5TVT X 2020-03-20,93.0
1BD5TVT X 2020-03-21,83.0
1BD5TVT X 2020-03-22,69.0
1BD5TVT X 2020-03-23,70.0
1BD5TVT X 2020-03-24,70.0
1BD5TVT X 2020-03-25,56.0
1BD5TVT X 2020-03-26,67.0
1BD5TVT X 2020-03-27,71.0
1BD5TVT X 2020-03-28,39.0
1BD5TVT X 2020-03-29,35.0
1BD5TVT X 2020-03-30,53.0
1BD5TVT X 2020-03-31,60.0
1BD5TVT X 2020-04-01,59.0
1BD5TVT X 2020-04-02,62.0
1BD5TVT X 2020-04-03,68.0
1BD5TVT X 2020-04-04,47.0
1JJE0UY X 2020-01-02,30.0
1JJE0UY X 2020-01-03,34.0
1JJE0UY X 2020-01-04,40.0
1JJE0UY X 2020-01-05,31.0
1JJE0UY X 2020-01-06,25.0
1JJE0UY X 2020-01-07,25.0
1JJE0UY X 2020-01-08,27.0
1JJE0UY X 2020-01-09,23.0
1JJE0UY X 2020-01-10,40.0
1JJE0UY X 2020-01-11,26.0
1JJE0UY X 2020-01-12,24.0
1JJE0UY X 2020-01-13,29.0
1JJE0UY X 2020-01-14,30.0
1JJE0UY X 2020-01-15,36.0
1JJE0UY X 2020-01-16,39.0
1JJE0UY X 2020-01-17,37.0
1JJE0UY X 2020-01-18,37.0
1JJE0UY X 2020-01-19,48.0
1JJE0UY X 2020-01-20,72.0
1JJE0UY X 2020-01-21,85.0
1JJE0UY X 2020-01-22,54.0
1JJE0UY X 2020-01-23,58.0
1JJE0UY X 2020-01-24,60.0
1JJE0UY X 2020-01-25,50.0
1JJE0UY X 2020-01-26,30.0
1JJE0UY X 2020-01-27,31.0
1JJE0UY X 2020-01-28,23.0
1JJE0UY X 2020-01-29,35.0
1JJE0UY X 2020-01-30,22.0
1JJE0UY X 2020-01-31,19.0
1JJE0UY X 2020-02-01,21.0
1JJE0UY X 2020-02-02,26.0
1JJE0UY X 2020-02-03,19.0
1JJE0UY X 2020-02-04,35.0
1JJE0UY X 2020-02-05,63.0
1JJE0UY X 2020-02-06,76.0
1JJE0UY X 2020-02-07,68.0
1JJE0UY X 2020-02-08,20.0
1JJE0UY X 2020-02-09,23.0
1JJE0UY X 2020-02-10,26.0
1JJE0UY X 2020-02-11,15.0
1JJE0UY X 2020-02-12,31.0
1JJE0UY X 2020-02-13,27.0
1JJE0UY X 2020-02-14,43.0
1JJE0UY X 2020-02-15,31.0
1JJE0UY X 2020-02-16,19.0
1JJE0UY X 2020-02-17,28.0
1JJE0UY X 2020-02-18,26.0
1JJE0UY X 2020-02-19,30.0
1JJE0UY X 2020-02-20,23.0
1JJE0UY X 2020-02-21,22.0
1JJE0UY X 2020-02-22,18.0
1JJE0UY X 2020-02-23,29.0
1JJE0UY X 2020-02-24,37.0
1JJE0UY X 2020-02-25,22.0
1JJE0UY X 2020-02-26,23.0
1JJE0UY X 2020-02-27,28.0
1JJE0UY X 2020-02-28,20.0
1JJE0UY X 2020-02-29,13.0
1JJE0UY X 2020-03-01,17.0
1JJE0UY X 2020-03-02,27.0
1JJE0UY X 2020-03-03,21.0
1JJE0UY X 2020-03-04,29.0
1JJE0UY X 2020-03-05,32.0
1JJE0UY X 2020-03-06,42.0
1JJE0UY X 2020-03-07,34.0
1JJE0UY X 2020-03-08,20.0
1JJE0UY X 2020-03-09,33.0
1JJE0UY X 2020-03-10,20.0
1JJE0UY X 2020-03-11,28.0
1JJE0UY X 2020-03-12,21.0
1JJE0UY X 2020-03-13,33.0
1JJE0UY X 2020-03-14,49.0
1JJE0UY X 2020-03-15,28.0
1JJE0UY X 2020-03-16,36.0
1JJE0UY X 2020-03-17,26.0
1JJE0UY X 2020-03-18,36.0
1JJE0UY X 2020-03-19,51.0
1JJE0UY X 2020-03-20,33.0
1JJE0UY X 2020-03-21,29.0
1JJE0UY X 2020-03-22,27.0
1JJE0UY X 2020-03-23,48.0
1JJE0UY X 2020-03-24,74.0
1JJE0UY X 2020-03-25,57.0
1JJE0UY X 2020-03-26,61.0
1JJE0UY X 2020-03-27,55.0
1JJE0UY X 2020-03-28,29.0
1JJE0UY X 2020-03-29,27.0
1JJE0UY X 2020-03-30,24.0
1JJE0UY X 2020-03-31,32.0
1JJE0UY X 2020-04-01,38.0
1JJE0UY X 2020-04-02,26.0
1JJE0UY X 2020-04-03,32.0
1JJE0UY X 2020-04-04,38.0
1PILPB3 X 2020-01-02,63.0
1PILPB3 X 2020-01-03,71.0
1PILPB3 X 2020-01-04,59.0
1PILPB3 X 2020-01-05,81.0
1PILPB3 X 2020-01-06,66.0
1PILPB3 X 2020-01-07,34.0
1PILPB3 X 2020-01-08,37.0
1PILPB3 X 2020-01-09,78.0
1PILPB3 X 2020-01-10,49.0
1PILPB3 X 2020-01-11,59.0
1PILPB3 X 2020-01-12,84.0
1PILPB3 X 2020-01-13,65.0
1PILPB3 X 2020-01-14,73.0
1PILPB3 X 2020-01-15,75.0
1PILPB3 X 2020-01-16,98.0
1PILPB3 X 2020-01-17,72.0
1PILPB3 X 2020-01-18,70.0
1PILPB3 X 2020-01-19,95.0
1PILPB3 X 2020-01-20,83.0
1PILPB3 X 2020-01-21,61.0
1PILPB3 X 2020-01-22,82.0
1PILPB3 X 2020-01-23,101.0
1PILPB3 X 2020-01-24,67.0
1PILPB3 X 2020-01-25,86.0
1PILPB3 X 2020-01-26,75.0
1PILPB3 X 2020-01-27,57.0
1PILPB3 X 2020-01-28,29.0
1PILPB3 X 2020-01-29,56.0
1PILPB3 X 2020-01-30,61.0
1PILPB3 X 2020-01-31,61.0
1PILPB3 X 2020-02-01,57.0
1PILPB3 X 2020-02-02,119.0
1PILPB3 X 2020-02-03,81.0
1PILPB3 X 2020-02-04,101.0
1PILPB3 X 2020-02-05,56.0
1PILPB3 X 2020-02-06,65.0
1PILPB3 X 2020-02-07,81.0
1PILPB3 X 2020-02-08,40.0
1PILPB3 X 2020-02-09,67.0
1PILPB3 X 2020-02-10,60.0
1PILPB3 X 2020-02-11,76.0
1PILPB3 X 2020-02-12,65.0
1PILPB3 X 2020-02-13,99.0
1PILPB3 X 2020-02-14,106.0
1PILPB3 X 2020-02-15,88.0
1PILPB3 X 2020-02-16,46.0
1PILPB3 X 2020-02-17,83.0
1PILPB3 X 2020-02-18,49.0
1PILPB3 X 2020-02-19,43.0
1PILPB3 X 2020-02-20,75.0
1PILPB3 X 2020-02-21,68.0
1PILPB3 X 2020-02-22,60.0
1PILPB3 X 2020-02-23,39.0
1PILPB3 X 2020-02-24,46.0
1PILPB3 X 2020-02-25,84.0
1PILPB3 X 2020-02-26,60.0
1PILPB3 X 2020-02-27,56.0
1PILPB3 X 2020-02-28,52.0
1PILPB3 X 2020-02-29,64.0
1PILPB3 X 2020-03-01,73.0
1PILPB3 X 2020-03-02,80.0
1PILPB3 X 2020-03-03,66.0
1PILPB3 X 2020-03-04,56.0
1PILPB3 X 2020-03-05,41.0
1PILPB3 X 2020-03-06,68.0
1PILPB3 X 2020-03-07,69.0
1PILPB3 X 2020-03-08,35.0
1PILPB3 X 2020-03-09,59.0
1PILPB3 X 2020-03-10,47.0
1PILPB3 X 2020-03-11,46.0
1PILPB3 X 2020-03-12,56.0
1PILPB3 X 2020-03-13,64.0
1PILPB3 X 2020-03-14,43.0
1PILPB3 X 2020-03-15,44.0
1PILPB3 X 2020-03-16,40.0
1PILPB3 X 2020-03-17,67.0
1PILPB3 X 2020-03-18,98.0
1PILPB3 X 2020-03-19,53.0
1PILPB3 X 2020-03-20,30.0
1PILPB3 X 2020-03-21,91.0
1PILPB3 X 2020-03-22,58.0
1PILPB3 X 2020-03-23,55.0
1PILPB3 X 2020-03-24,79.0
1PILPB3 X 2020-03-25,70.0
1PILPB3 X 2020-03-26,64.0
1PILPB3 X 2020-03-27,41.0
1PILPB3 X 2020-03-28,46.0
1PILPB3 X 2020-03-29,47.0
1PILPB3 X 2020-03-30,54.0
1PILPB3 X 2020-03-31,54.0
1PILPB3 X 2020-04-01,44.0
1PILPB3 X 2020-04-02,45.0
1PILPB3 X 2020-04-03,67.0
1PILPB3 X 2020-04-04,78.0
1WV2OIN X 2020-01-02,77.0
1WV2OIN X 2020-01-03,84.0
1WV2OIN X 2020-01-04,100.0
1WV2OIN X 2020-01-05,85.0
1WV2OIN X 2020-01-06,67.0
1WV2OIN X 2020-01-07,67.0
1WV2OIN X 2020-01-08,99.0
1WV2OIN X 2020-01-09,87.0
1WV2OIN X 2020-01-10,76.0
1WV2OIN X 2020-01-11,80.0
1WV2OIN X 2020-01-12,83.0
1WV2OIN X 2020-01-13,117.0
1WV2OIN X 2020-01-14,104.0
1WV2OIN X 2020-01-15,69.0
1WV2OIN X 2020-01-16,123.0
1WV2OIN X 2020-01-17,108.0
1WV2OIN X 2020-01-18,52.0
1WV2OIN X 2020-01-19,70.0
1WV2OIN X 2020-01-20,78.0
1WV2OIN X 2020-01-21,65.0
1WV2OIN X 2020-01-22,82.0
1WV2OIN X 2020-01-23,83.0
1WV2OIN X 2020-01-24,85.0
1WV2OIN X 2020-01-25,86.0
1WV2OIN X 2020-01-26,90.0
1WV2OIN X 2020-01-27,104.0
1WV2OIN X 2020-01-28,98.0
1WV2OIN X 2020-01-29,130.0
1WV2OIN X 2020-01-30,106.0
1WV2OIN X 2020-01-31,107.0
1WV2OIN X 2020-02-01,85.0
1WV2OIN X 2020-02-02,74.0
1WV2OIN X 2020-02-03,95.0
1WV2OIN X 2020-02-04,81.0
1WV2OIN X 2020-02-05,77.0
1WV2OIN X 2020-02-06,111.0
1WV2OIN X 2020-02-07,86.0
1WV2OIN X 2020-02-08,92.0
1WV2OIN X 2020-02-09,83.0
1WV2OIN X 2020-02-10,80.0
1WV2OIN X 2020-02-11,85.0
1WV2OIN X 2020-02-12,78.0
1WV2OIN X 2020-02-13,88.0
1WV2OIN X 2020-02-14,139.0
1WV2OIN X 2020-02-15,120.0
1WV2OIN X 2020-02-16,95.0
1WV2OIN X 2020-02-17,83.0
1WV2OIN X 2020-02-18,92.0
1WV2OIN X 2020-02-19,111.0
1WV2OIN X 2020-02-20,99.0
1WV2OIN X 2020-02-21,92.0
1WV2OIN X 2020-02-22,87.0
1WV2OIN X 2020-02-23,83.0
1WV2OIN X 2020-02-24,98.0
1WV2OIN X 2020-02-25,105.0
1WV2OIN X 2020-02-26,80.0
1WV2OIN X 2020-02-27,80.0
1WV2OIN X 2020-02-28,79.0
1WV2OIN X 2020-02-29,85.0
1WV2OIN X 2020-03-01,88.0
1WV2OIN X 2020-03-02,91.0
1WV2OIN X 2020-03-03,83.0
1WV2OIN X 2020-03-04,99.0
1WV2OIN X 2020-03-05,87.0
1WV2OIN X 2020-03-06,84.0
1WV2OIN X 2020-03-07,91.0
1WV2OIN X 2020-03-08,71.0
1WV2OIN X 2020-03-09,85.0
1WV2OIN X 2020-03-10,73.0
1WV2OIN X 2020-03-11,108.0
1WV2OIN X 2020-03-12,96.0
